id,timestamp,merchant_name,lat,lon
348,8/19/20 0:00,Sprinkles Cupcakes,36.1270711,-79.860718
349,8/19/20 0:00,Whole Foods Market,45.5368578,-122.6187241
350,8/20/20 0:00,Whole Foods Market,42.5733876,-70.8797205
351,8/20/20 0:00,UFG Whole Foods,35.1134223,-89.8940677
352,8/21/20 0:00,UFG Fresh,32.8280867,-97.3546942
353,8/22/20 0:00,UFG Whole Foods,29.4957603,-98.4808168
354,8/22/20 0:00,UFG Fresh,47.7052318,-122.1825581
355,8/23/20 0:00,Whole Foods Market,33.7736107,-84.3658288
356,8/23/20 0:00,UFG Whole Foods,41.9399847,-87.668204
357,8/23/20 0:00,Amazon,32.7498677,-117.2011905
358,8/23/20 0:00,UFG Whole Foods,44.9467313,-93.1666748
359,8/24/20 0:00,Whole Foods Market,39.9145104,-86.1370626
360,8/24/20 0:00,UFG Whole Foods,29.7348965,-95.5706292
361,8/24/20 0:00,Whole Foods Market,32.9811507,-117.2519665
362,7/23/20 0:00,UFG Whole Foods,37.7683532,-122.4271267
363,7/26/20 0:00,UFG Whole Foods,41.5008897,-81.5368155
364,7/27/20 0:00,UFG Fresh,36.1270711,-79.860718
365,7/29/20 0:00,UFG Fresh,40.6597231,-74.0051092
366,7/30/20 0:00,Surdyk's Liquor & Cheese Shop,44.9884841,-93.2559386
367,7/31/20 0:00,UFG Fresh,27.9922619,-82.3532661
368,7/31/20 0:00,Whole Foods Market,41.6990055,-86.1855858
369,7/31/20 0:00,Whole Foods Market,34.71227,-86.5898733
370,8/1/20 0:00,Whole Foods Market,37.7644788,-122.4032778
371,8/9/20 0:00,UFG Whole Foods,39.3869354,-107.0826428
372,8/10/20 0:00,UFG Whole Foods,39.4690739,-119.7868638
373,8/11/20 0:00,UFG Fresh,38.5439014,-121.5771356
374,7/25/20 0:00,Amazon,40.4350696,-3.548894
375,7/28/20 0:00,Amazon,52.5857889,13.2836313
376,7/30/20 0:00,La Plaza de Dia,40.5016988,-3.8911262
377,7/20/20 0:00,NOW Store,19.0862367,72.8963477
378,7/23/20 0:00,ライフ,35.5745075,139.7260339
379,8/11/20 0:00,Naturalia,48.90127,2.3347454
380,8/14/20 0:00,UFG Whole Foods,42.2328164,-71.1780853
381,8/15/20 0:00,UFG Fresh,39.7557158,-86.2901225
382,8/15/20 0:00,UFG Whole Foods,42.9791144,-78.8168738
383,8/16/20 0:00,UFG Whole Foods,33.9934931,-80.9753216
384,8/17/20 0:00,UFG Whole Foods,40.006602,-83.0525842
385,8/17/20 0:00,Whole Foods Market,36.0857454,-79.8341387
386,8/17/20 0:00,Whole Foods Market,36.0676289,-115.1742472
387,8/18/20 0:00,Whole Foods Market,40.7609578,-74.0241632
388,7/21/20 0:00,UFG Whole Foods,40.6314997,-74.3052213
389,7/22/20 0:00,Pet Food Express,37.8245523,-122.2545324
390,7/23/20 0:00,UFG Whole Foods,36.030638,-95.9237179
391,7/24/20 0:00,Whole Foods Market,42.7102729,-73.8165423
392,7/24/20 0:00,UFG Whole Foods,33.7256099,-116.400254
393,7/25/20 0:00,Bartell Drugs,47.6133349,-122.3209791
394,7/25/20 0:00,UFG Whole Foods,38.1059406,-122.5656433
395,7/25/20 0:00,Bartell Drugs,47.6185457,-122.2056187
396,7/26/20 0:00,Whole Foods Market,40.1159439,-75.2819933
397,7/28/20 0:00,Pet Food Express,38.5758682,-121.4028273
398,7/30/20 0:00,UFG Whole Foods,41.9911446,-87.6598109
399,7/30/20 0:00,UFG Whole Foods,31.8340454,-106.5480032
400,8/1/20 0:00,UFG Whole Foods,34.0135241,-84.1840637
401,8/4/20 0:00,Amazon,25.7941531,-80.4109174
402,8/4/20 0:00,Tony's Market & Liquor,37.7527332,-122.4074748
403,8/7/20 0:00,UFG Whole Foods,41.8372393,-71.4083214
404,8/8/20 0:00,UFG Whole Foods,25.7719458,-80.1891218
405,8/10/20 0:00,Mendel,47.6218105,-122.334608
406,8/10/20 0:00,Whole Foods Market,40.3099508,-74.6673061
407,8/11/20 0:00,UFG Whole Foods,47.6113759,-122.3211805
408,8/11/20 0:00,Whole Foods Market,40.3099508,-74.6673061
409,8/11/20 0:00,Amazon,39.3399448,-84.4523809
410,8/11/20 0:00,UFG Whole Foods,40.7579544,-111.8718955
411,7/22/20 0:00,Amazon,41.3246921,2.1299684
412,7/23/20 0:00,Morrisons,52.570634,-1.999023
413,7/25/20 0:00,Truffaut,48.8246876,2.3882325
414,7/26/20 0:00,Morrisons,51.5083726,-0.2727023
415,7/27/20 0:00,Pam PANORAMA,41.9134268,12.5540056
416,7/21/20 0:00,NOW Store,12.8487064,77.6893776
